Isolation and characterization of the 47 kDa protein and the D1-D2-cytochrome b-559 complex,"By D. F. Ghanotakis, Julio C. de Paula, D. M. Demetriou, et al., Published on 01/01/89",https://scholarship.haverford.edu/chemistry_facpubs/75,,,,,,,,,,,
American Color Print Society & Spring Forward Exhibition,"The exhibition was held at Chestnut Hill Gallery, Philadelphia,  April 7-21, 2018.",https://scholarship.haverford.edu/finearts_facpubs/437,,,,,,,,,,,
Berliner Liste,"By Hee Sook Kim, Published on 01/01/13",https://scholarship.haverford.edu/finearts_facpubs/191,,,,,,,,,,,
Nirvana,"The exhibition was held at Pennswood Art Gallery, Newton, PA.",https://scholarship.haverford.edu/finearts_facpubs/458,,,,,,,,,,,
American Color Print Society Board Members Exhibition,"The exhibition was held at the Bob Jackson Gallery, Plastic Club, Philadelphia, October 7-25, 2018.",https://scholarship.haverford.edu/finearts_facpubs/443,,,,,,,,,,,
The Islamic State in Greater Iraq and Syria (ISIS),"By Zainab Saleh, Published on 01/01/15",https://scholarship.haverford.edu/anthropology_facpubs/334,,,,,,,,,,,
"Developing new faculty voice and agency through trustful, overlapping, faculty-faculty and student-faculty conversations","By Alison Cook-Sather, Emily Hong, Tamarah Moss, et al., Published on 01/01/21",https://scholarship.haverford.edu/anthropology_facpubs/337,,,,,,,,,,,
Gaps in information access in social networks,"By Benjamin Fish, Sorelle Friedler, Ashkan Bashardoust, et al., Published on 01/01/19",https://scholarship.haverford.edu/compsci_facpubs/88,,,,,,,,,,,
Learning from the Diaspora: Toward an Anthropology of Iraqi Exile,"By Zainab Saleh, Published on 01/01/15",https://scholarship.haverford.edu/anthropology_facpubs/298,,,,,,,,,,,
Decision making with limited feedback: Error bounds for recidivism prediction and predictive policing,"By Danielle Ensign, Sorelle Friedler, Scott Neville, et al., Published on 01/01/18",https://scholarship.haverford.edu/compsci_facpubs/112,,,,,,,,,,,
A Likelihood-Free Inference Framework for Population Genetic Data using Exchangeable Neural Networks,"By Jeffrey Chan, Valerio Perrone, Jeffrey P. Spence, et al., Published on 01/01/18",https://scholarship.haverford.edu/compsci_facpubs/75,,,,,,,,,,,
Convex Hull for Probabilistic Points,"By F. Betul Atalay, Sorelle Friedler, and Diana Xu, Published on 01/01/16",https://scholarship.haverford.edu/compsci_facpubs/107,,,,,,,,,,,
Extending scalar optimizations for arrays,"By David Wonnacott, Published on 01/01/00",https://scholarship.haverford.edu/compsci_facpubs/37,,,,,,,,,,,
Using time skewing to eliminate idle time due to memory bandwidth and network limitations,"By David Wonnacott, Published on 01/01/00",https://scholarship.haverford.edu/compsci_facpubs/40,,,,,,,,,,,
Using accessory functions to generalize dynamic dispatch in single-dispatch object-oriented languages,"By David Wonnacott, Published on 01/01/01",https://scholarship.haverford.edu/compsci_facpubs/33,,,,,,,,,,,
An Open Source Computer Science Laboratory,"By John P. Dougherty and T. Miller, Published on 01/01/00",https://scholarship.haverford.edu/compsci_facpubs/6,,,,,,,,,,,
The Role of Decidability in First Order Separations over Classes of Finite Structures,"By Steven Lindell and Scott Weinstein, Published on 01/01/00",https://scholarship.haverford.edu/compsci_facpubs/59,,,,,,,,,,,
Omega Calculator and Library (Omega Project): release 1.2,"Update for version 1.2 of the Omega Library, Omega Calculator, and Petit",https://scholarship.haverford.edu/compsci_facpubs/57,,,,,,,,,,,
Polynomial time array dataflow analysis,"By Robert Seater and David Wonnacott, Published on 01/01/01",https://scholarship.haverford.edu/compsci_facpubs/36,,,,,,,,,,,
Descriptive Complexity [book review],"By Steven Lindell, Published on 01/01/01",https://scholarship.haverford.edu/compsci_facpubs/20,,,,,,,,,,,
Achieving scalable locality with time skewing,"In this paper, I first define scalable locality,"" a property of programs that indicates that we can use microprocessors whose speed exceeds that of their memory systems by an arbitrarily large factor. (This is somewhat analogous to the parallel computing concept of ""scalable parallelism,"" which describes a property allowing the use of arbitrarily large numbers of microprocessors working together.) I then investigate the problem of producing scalable locality in certain scientific simulation programs. I demonstrate that this may require the rewriting of the program at the level of the ""time step"" loop--a level at which many existing automatic program transformation systems cannot operate. Finally, I describe a new automatic program transformation, which I call ""Time Skewing,"" and give experimental results showing its value for several applications and for several relative processor/memory speeds."" --author-supplied description",https://scholarship.haverford.edu/compsci_facpubs/51,,,,,,,,,,,
Information technology fluency in practice,Describes a sampling of approaches to increase student IT fluency among various universities and student demographics. --author-supplied description,https://scholarship.haverford.edu/compsci_facpubs/4,,,,,,,,,,,
Compiler-directed Program Fault Coverage for Highly Available Java Internet Services,"By C. Fu and K. Martin, Published on 01/01/03",https://scholarship.haverford.edu/compsci_facpubs/44,,,,,,,,,,,
"Teaching the use of IT in specific domains: Developing, assessing and refining a curriculum development framework","Paper to evaluate a case study based approach to promoting IT fluency among nonmajors, comparing work done at Temple University and ported here in the CS100 course. --author-supplied description",https://scholarship.haverford.edu/compsci_facpubs/12,,,,,,,,,,,
Computing Across the Curriculum,"By Richard A. Austing, Fay Cover, and John P. Dougherty, Published on 01/01/01",https://scholarship.haverford.edu/compsci_facpubs/66,,,,,,,,,,,
Information technology fluency at a liberal arts college: Experience with implementation and assessment,Discusses the realities of implementing and assessing IT fluency in CS100. --author-supplied description,https://scholarship.haverford.edu/compsci_facpubs/5,,,,,,,,,,,
Turbo codes: desirable and designable [book review],"By John P. Dougherty, Published on 01/01/04",https://scholarship.haverford.edu/compsci_facpubs/2,,,,,,,,,,,
Efficient manipulation of disequalities during dependence analysis,"By Robert Seater and David Wonnacott, Published on 01/01/05",https://scholarship.haverford.edu/compsci_facpubs/43,,,,,,,,,,,
Beowulf cluster computing with Linux [book review],"By John P. Dougherty, Published on 01/01/04",https://scholarship.haverford.edu/compsci_facpubs/3,,,,,,,,,,,
Testing of Java Web Services for Robustness,"This paper gives compiler algorithms to automatically perform the analysis of web service programs that is needed for the testing system we had published in our 2003 DSN paper (for that paper, the analysis was done by a graduate student - an approach that clearly cannot be applied on a large-scale in practice). I believe I included a copy of this paper with my PAF last year, as we knew at the time it had been accepted. --author-supplied description",https://scholarship.haverford.edu/compsci_facpubs/45,,,,,,,,,,,
Unifying the Applied Undergraduate CS Curriculum Around a Simplified Microprocessor Architecture,"By David Wonnacott, Published on 01/01/07",https://scholarship.haverford.edu/compsci_facpubs/53,,,,,,,,,,,
A Term Logic for Physically Realizable Models of Information,"A paper in two parts.  The first part establishes a mathematical model of information based on uniform arrangements of matter in space.  These so-called singulary structures correspond to material representations of symbolic patterns, determined by the physical requirements of storing arbitrarily large amounts of data in a memory of unbounded size.  The second part introduces a functionally based term logic using numerical threshold quantifiers without variables.  Our main result shows that this classically motivated singulary logic has the same expressive power as ordinary first-order logic within this context.  It can be seen as contributing to the logical foundations of information. --author-supplied description",https://scholarship.haverford.edu/compsci_facpubs/18,,,,,,,,,,,
Use and assessment of a rigorous approach for CS1,"Describes and assesses the rigorous approach to the first course in computer science conducted at Haverford, and its connections to other introductory courses in the sciences at liberal arts colleges. --author supplied desciption",https://scholarship.haverford.edu/compsci_facpubs/7,,,,,,,,,,,
Properties of Radio-Selected Groups of Galaxies,"By Esther Zirbel, Published on 01/01/92",https://scholarship.haverford.edu/astronomy_facpubs/402,,,,,,,,,,,
Computer Science and Bioinformatics,"Presents the overlapping concepts and technologies between computer science and bioinformatics, and the impact of a deep treatment of these concepts in the preparation of future biologists. --author supplied description",https://scholarship.haverford.edu/compsci_facpubs/1,,,,,,,,,,,
Robustness testing of Java server applications,"By C. Fu, A. Milanova, B. G. Ryder, et al., Published on 01/01/05",https://scholarship.haverford.edu/compsci_facpubs/52,,,,,,,,,,,
Attribute Grammars and the Teaching of Compiler Design and Implementation,"By David Wonnacott, Published on 01/01/07",https://scholarship.haverford.edu/compsci_facpubs/54,,,,,,,,,,,
Commentary on Genberg et al. : The structural vulnerability imposed by hypersegregated US inner-city neighborhoods - a theoretical and practical challenge for substance abuse research,"By Philippe Bourgois and Laurie Kain Hart, Published on 01/01/11",https://scholarship.haverford.edu/anthropology_facpubs/154,,,,,,,,,,,
A Partisan National Song: The Politics of “Hail Columbia” Reconsidered,"Oscar Sonneck’s century-old definition of “Hail Columbia” as a non-partisan song needs revision. The song’s words and music, its promotion and reception in the Philadelphia newspapers, and the paratextual practices of representation associated with its early printed editions combine to situate “Hail Columbia” as part of an informal cultural program whereby Federalists leveraged the events of the Quasi-War and XYZ Affair to rouse support for Adams and discredit French-sympathizing Republicans. Whereas historians have heralded “Hail Columbia” as a spontaneous expression of an embryonic national spirit, and thus as transcending the partisan rancor of its day, the song ought to be studied as belonging to an effort to represent Federalist interests as the interests of the nation.",https://scholarship.haverford.edu/music_facpubs/216,,,,,,,,,,,
"Body, Mind, Spirit, Voice!",A round composed in honor of Helen Kemp for the occasion of her retirement from the Singing for Seniors program of the Bucks County Choral Society.,https://scholarship.haverford.edu/music_facpubs/181,,,,,,,,,,,
Adam of Fulda,"By Richard Freedman, Published on 01/01/10",https://scholarship.haverford.edu/music_facpubs/54,,,,,,,,,,,
Envoi for Solo Piano,"Performed on October 14, 2010 by Curt Cacioppo, piano. --author-supplied description",https://scholarship.haverford.edu/music_facpubs/12,,,,,,,,,,,
Alexander Agricola,"By Richard Freedman, Published on 01/01/10",https://scholarship.haverford.edu/music_facpubs/55,,,,,,,,,,,
Minor Composers,"By Richard Freedman, Published on 01/01/10",https://scholarship.haverford.edu/music_facpubs/61,,,,,,,,,,,
Preface,"By Wyatt MacGaffey, Published on 01/01/97",https://scholarship.haverford.edu/anthropology_facpubs/172,,,,,,,,,,,
Prophetic churches: Kongo region,"By Wyatt MacGaffey, Published on 01/01/97",https://scholarship.haverford.edu/anthropology_facpubs/197,,,,,,,,,,,
Meditation (Glocken),For solo piano. --author-supplied description, Appears on recording #71.,https://scholarship.haverford.edu/music_facpubs/8,,,,,,,,,,
Hommage à Pierrot,For Solo Piano. --author-supplied description, Appears on recording #71.,https://scholarship.haverford.edu/music_facpubs/7,,,,,,,,,,
"Clément Janequin, Pierre Attaingnant, and the Changing Image of French Music, ca. 1540","By Richard Freedman, Published on 01/01/06",https://scholarship.haverford.edu/music_facpubs/49,,,,,,,,,,,
"Culture, civilization, and demarcation at the northwest borders of Greece","By Laurie Kain Hart, Published on 01/01/99",https://scholarship.haverford.edu/anthropology_facpubs/150,,,,,,,,,,,
Bakongo cosmology,"By Wyatt MacGaffey, Published on 01/01/98",https://scholarship.haverford.edu/anthropology_facpubs/207,,,,,,,,,,,
Teaching Sacred Music in Secular Contexts,"Transcript of panel discussion convener--American Choral Directors Association (ACDA) Eastern Division Convention, February 2006, New York City. --author-supplied description",https://scholarship.haverford.edu/music_facpubs/101,,,,,,,,,,,
Am I myself? Identities in Zaire then and now,"By Wyatt MacGaffey, Published on 01/01/98",https://scholarship.haverford.edu/anthropology_facpubs/214,,,,,,,,,,,
Sojourn,For SATB choir and four violins.,https://scholarship.haverford.edu/music_facpubs/186,,,,,,,,,,,
"Magic, or as we usually say, Art. A framework for comparing European and African art","By Wyatt MacGaffey, Published on 01/01/98",https://scholarship.haverford.edu/anthropology_facpubs/170,,,,,,,,,,,
Kongo political culture : the conceptual challenge of the particular,"By Wyatt MacGaffey, Published on 01/01/00",https://scholarship.haverford.edu/anthropology_facpubs/171,,,,,,,,,,,
Hope in the Unified Language of Music: Teaching Sacred Music in a Secular Context,"By Thomas Lloyd, Published on 01/01/07",https://scholarship.haverford.edu/music_facpubs/195,,,,,,,,,,,
Art: an overview,"By Wyatt MacGaffey, Published on 01/01/97",https://scholarship.haverford.edu/anthropology_facpubs/198,,,,,,,,,,,
Jubilant Intimations,For SATB choir and organ.,https://scholarship.haverford.edu/music_facpubs/187,,,,,,,,,,,
Aesthetics and politics of violence in Central Africa,"By Wyatt MacGaffey, Published on 01/01/00",https://scholarship.haverford.edu/anthropology_facpubs/215,,,,,,,,,,,
Stan’ Still Jordan – Egbe Nukopowo,Arrangement of an African-American spiritual juxtaposed with a traditional Ewe melody from Ghana. For SATB choir and traditional percussion.,https://scholarship.haverford.edu/music_facpubs/189,,,,,,,,,,,
